sum_1,sum_2,norm,accel,scan
-0.30033600330352783,-0.6291900277137756,0.23378,263.705231,25164650.0
-0.3345690071582794,-0.6300699710845947,0.312899,44.113083,25164700.0
-0.35746198892593384,-0.6335629820823669,0.363181,-147.285471,25164750.0
-0.3015640079975128,-0.6336719989776611,0.234196,244.605133,25164800.0
-0.3116520047187805,-0.6313430070877075,0.258846,186.297413,25164850.0
-0.31887298822402954,-0.6324669718742371,0.274871,126.768806,25164900.0
-0.3149699866771698,-0.628633975982666,0.268225,103.711334,25164950.0
-0.31315600872039795,-0.631738007068634,0.262095,156.172717,25165000.0
-0.3466309905052185,-0.6326000094413757,0.338952,-60.135975,25155000.0
-0.33994999527931213,-0.632686972618103,0.323444,-1.843674,25155050.0
-0.2993040084838867,-0.6282719969749451,0.231871,308.254471,25155100.0
-0.3069620132446289,-0.6300770044326782,0.248704,152.38707,25155150.0
-0.33252501487731934,-0.6293119788169861,0.308692,-5.335747,25155200.0
-0.29701098799705505,-0.6294329762458801,0.225905,286.617691,25155250.0
-0.32368600368499756,-0.6282029747962952,0.288849,20.730576,25155300.0
-0.35327500104904175,-0.6299560070037842,0.356489,-171.43692,25155350.0
-0.30239298939704895,-0.6291519999504089,0.238594,332.506287,25155400.0
-0.30359798669815063,-0.6299030184745789,0.240979,142.234917,25155450.0
-0.31741198897361755,-0.6319630146026611,0.27181,26.885507,25155500.0
-0.2985120117664337,-0.6316990256309509,0.228197,245.178207,25155550.0
-0.3158169984817505,-0.6293119788169861,0.269773,63.079819,25155600.0
-0.35204601287841797,-0.6286889910697937,0.354677,-154.791427,25155650.0
-0.2972150146961212,-0.6297000050544739,0.22624,204.991058,25155700.0
-0.29866498708724976,-0.6303430199623108,0.229271,173.696281,25155750.0
-0.30039000511169434,-0.6289079785346985,0.23406,153.715706,25155800.0
-0.3068059980869293,-0.6293259859085083,0.248775,87.643234,25155850.0
-0.3028540015220642,-0.6287670135498047,0.239883,155.563774,25155900.0
-0.31941598653793335,-0.6294639706611633,0.278057,14.47242,25155950.0
-0.32874301075935364,-0.6259329915046692,0.302261,-67.927521,25156000.0
-0.29976800084114075,-0.6311079859733582,0.231422,281.954071,25156050.0
-0.29939401149749756,-0.6261489987373352,0.233239,197.901329,25156100.0
-0.31843799352645874,-0.6289219856262207,0.27613,-7.018261,25156150.0
-0.2970210015773773,-0.6245139837265015,0.228547,236.229218,25156200.0
-0.3013269901275635,-0.6316159963607788,0.234761,98.448563,25156250.0
-0.3477639853954315,-0.6322789788246155,0.341825,-192.888733,25156300.0
-0.3012849986553192,-0.6291530132293701,0.236011,260.677536,25156350.0
-0.29932698607444763,-0.6274219751358032,0.232387,175.26973,25156400.0
-0.2990410029888153,-0.6271849870681763,0.231845,108.730888,25156450.0
-0.29484501481056213,-0.627951979637146,0.221625,108.535995,25156500.0
-0.294297993183136,-0.6237760186195374,0.222518,118.875404,25156550.0
-0.31431201100349426,-0.6298009753227234,0.265965,-7.628702,25156600.0
-0.3042599856853485,-0.6260600090026855,0.244709,-5.577179,25156650.0
-0.2968209981918335,-0.6281110048294067,0.226158,177.489407,25156700.0
-0.3082300126552582,-0.6302019953727722,0.251579,300.391281,25156750.0
-0.3063890039920807,-0.6272220015525818,0.249025,-24.429764,25156800.0
-0.2963930070400238,-0.6278610229492188,0.225291,158.204445,25156850.0
-0.29898801445961,-0.6277559995651245,0.231413,138.598339,25156900.0
-0.3351750075817108,-0.6203569769859314,0.321571,-210.936213,25156950.0
-0.3154450058937073,-0.6251220107078552,0.271558,314.059143,25157000.0
-0.30126601457595825,-0.6287680268287659,0.236178,197.474266,25157050.0
-0.30769601464271545,-0.6273660063743591,0.251999,-33.639532,25157100.0
-0.3075979948043823,-0.6248959898948669,0.253234,271.804428,25157150.0
-0.29567599296569824,-0.6256330013275146,0.224785,84.002434,25157200.0
-0.3366529941558838,-0.6265569925308228,0.320363,-217.085884,25157250.0
-0.3138999938964844,-0.6292150020599365,0.265367,253.492188,25157300.0
-0.29920700192451477,-0.6240220069885254,0.233966,173.640404,25157350.0
-0.29990899562835693,-0.6278550028800964,0.23351,123.852516,25157400.0
-0.2987560033798218,-0.6255429983139038,0.232069,109.376801,25157450.0
-0.29475000500679016,-0.62739098072052,0.221693,125.041733,25157500.0
-0.29460999369621277,-0.6224799752235413,0.22394,13.219006,25157550.0
-0.30277499556541443,-0.6257020235061646,0.241424,-70.998108,25157600.0
-0.3125849962234497,-0.6249819993972778,0.264918,244.85376,25157650.0
-0.31428998708724976,-0.6264860033988953,0.267981,222.248184,25157700.0
-0.30093899369239807,-0.6275529861450195,0.236084,-35.446609,25157750.0
-0.31466299295425415,-0.6260740160942078,0.269115,261.092529,25157800.0
-0.2993449866771698,-0.6270989775657654,0.232604,81.880348,25157850.0
-0.32671499252319336,-0.6258220076560974,0.297577,-235.319194,25157900.0
-0.3386960029602051,-0.6250439882278442,0.326309,340.412659,25157950.0
-0.31050100922584534,-0.6257219910621643,0.259561,173.235085,25158000.0
-0.2963559925556183,-0.6287109851837158,0.224756,20.616754,25158050.0
-0.32039299607276917,-0.6278939843177795,0.281361,214.721802,25158100.0
-0.30124199390411377,-0.6198310256004333,0.241149,111.45577,25158150.0
-0.31318199634552,-0.6294029951095581,0.26358,-161.089333,25158200.0
-0.3094690144062042,-0.6285399794578552,0.255446,138.876007,25158250.0
-0.3204439878463745,-0.6283890008926392,0.281155,199.025177,25158300.0
-0.313073992729187,-0.6296870112419128,0.263155,164.180679,25158350.0
-0.30444300174713135,-0.6309900283813477,0.242333,57.026703,25158400.0
-0.31571099162101746,-0.6288880109786987,0.269792,164.806358,25158450.0
-0.30351901054382324,-0.6276479959487915,0.242065,69.700432,25158500.0
-0.29898199439048767,-0.6314219832420349,0.229432,-136.763214,25158550.0
-0.3410719931125641,-0.6289910078048706,0.328846,273.93367,25158600.0
-0.32891398668289185,-0.6270490288734436,0.301871,219.939644,25158650.0
-0.300803005695343,-0.6303079724311829,0.234258,-26.06995,25158700.0
-0.33300501108169556,-0.629492998123169,0.30968,223.969528,25158750.0
-0.3167699873447418,-0.6308839917182922,0.271001,125.588055,25158800.0
-0.3082059919834137,-0.6303499937057495,0.251438,-215.628006,25158850.0
-0.34464699029922485,-0.6323000192642212,0.334598,247.340759,25158900.0
-0.3377099931240082,-0.6295959949493408,0.320558,201.901299,25158950.0
-0.3143649995326996,-0.6293730139732361,0.266353,87.07029,25159000.0
-0.3217349946498871,-0.6309990286827087,0.282448,124.805618,25159050.0
-0.33177000284194946,-0.6308259963989258,0.305855,156.201462,25159100.0
-0.2997240126132965,-0.6317070126533508,0.231,-65.18322,25159150.0
-0.30333200097084045,-0.631322979927063,0.23957,-10.219193,25159200.0
-0.3507330119609833,-0.6312649846076965,0.349513,264.583038,25159250.0
-0.3389190137386322,-0.6326149702072144,0.321115,182.102478,25159300.0
-0.306535005569458,-0.632623016834259,0.246253,9.012024,25159350.0
-0.3456139862537384,-0.6336809992790222,0.335763,221.69664,25159400.0
-0.32741498947143555,-0.6302679777145386,0.296129,86.718842,25159450.0
-0.30248498916625977,-0.6320319771766663,0.237215,-183.897212,25159500.0
-0.3546769917011261,-0.6342009902000427,0.356233,285.818924,25159550.0
-0.3434079885482788,-0.6327970027923584,0.331353,183.509285,25159600.0
-0.31259000301361084,-0.6332700252532959,0.259861,36.90992,25159650.0
-0.3480690121650696,-0.6334019899368286,0.341645,203.025269,25159700.0
-0.33423900604248047,-0.6296830177307129,0.312414,121.808017,25159750.0
-0.29841598868370056,-0.6310250163078308,0.228331,-142.149204,25159800.0
-0.34164100885391235,-0.6331679821014404,0.326989,136.428391,25159850.0
-0.3537270128726959,-0.6353399753570557,0.353119,221.465919,25159900.0
-0.3407669961452484,-0.6327729821205139,0.325268,138.736031,25159950.0
-0.32913199067115784,-0.630096971988678,0.30024,50.027252,25160000.0
-0.3516159951686859,-0.6332610249519348,0.349941,201.151421,25160050.0
-0.32171300053596497,-0.6317729949951172,0.281892,7.931305,25160100.0
-0.3052990138530731,-0.631289005279541,0.24415,-103.394447,25160150.0
-0.3579539954662323,-0.6329460144042969,0.364836,301.991257,25160200.0
-0.3509739935398102,-0.631833016872406,0.349611,168.349594,25160250.0
-0.32482099533081055,-0.6309360265731812,0.289651,14.371201,25160300.0
-0.3567340075969696,-0.6329140067100525,0.362045,225.01825,25160350.0
-0.34349700808525085,-0.633188009262085,0.331257,104.781967,25160400.0
-0.30034899711608887,-0.6303380131721497,0.233187,-192.58332,25160450.0
-0.3549480140209198,-0.630702018737793,0.359757,232.349167,25160500.0
-0.3562540113925934,-0.6328070163726807,0.361024,210.337723,25160550.0
-0.3428550064563751,-0.6341109871864319,0.329075,92.229301,25160600.0
-0.3498559892177582,-0.6334620118141174,0.345719,118.974121,25160650.0
-0.3547300100326538,-0.6339629888534546,0.356551,178.965975,25160700.0
-0.3174560070037842,-0.6331340074539185,0.271177,-91.876793,25160750.0
-0.3339090049266815,-0.6334810256958008,0.308915,9.749512,25160800.0
-0.3568840026855469,-0.6353920102119446,0.360328,275.723511,25160850.0
-0.35624000430107117,-0.6352940201759338,0.358929,151.882175,25160900.0
-0.34533101320266724,-0.6317149996757507,0.336637,31.005173,25160950.0
-0.35690999031066895,-0.6319659948348999,0.363245,234.791504,25161000.0
-0.3455190062522888,-0.6343690156936646,0.335012,45.405289,25161050.0
-0.30883699655532837,-0.635873019695282,0.249698,-163.010849,25161100.0
-0.35283100605010986,-0.634585976600647,0.35167,287.326416,25161150.0
-0.3582729995250702,-0.6341800093650818,0.364533,196.169281,25161200.0
-0.3462420105934143,-0.6330270171165466,0.337719,41.759052,25161250.0
-0.3595390021800995,-0.6328840255737305,0.368549,156.806503,25161300.0
-0.35658198595046997,-0.6343250274658203,0.360518,184.810892,25161350.0
-0.31267300248146057,-0.6371359825134277,0.257751,-183.372007,25161400.0
-0.35732200741767883,-0.6334220170974731,0.362976,104.029724,25161450.0
-0.34791800379753113,-0.6320899724960327,0.342331,304.937225,25161500.0
-0.35509100556373596,-0.6336119771003723,0.357672,82.295914,25161550.0
-0.3520680069923401,-0.6317390203475952,0.352223,46.602341,25161600.0
-0.3362630009651184,-0.6333789825439453,0.314419,353.023178,25161650.0
-0.3176119923591614,-0.6339520215988159,0.271026,-171.732803,25161700.0
-0.32590600848197937,-0.6339430212974548,0.290145,-125.00354,25161750.0
-0.3132140040397644,-0.6307470202445984,0.262832,481.817413,25161800.0
-0.3542940020561218,-0.6331980228424072,0.356175,39.518507,25161850.0
-0.34989699721336365,-0.633243978023529,0.345986,10.600887,25161900.0
-0.33712801337242126,-0.633538007736206,0.316301,319.225037,25161950.0
-0.3487919867038727,-0.629647970199585,0.346311,-5.842987,25162000.0
-0.3284029960632324,-0.6322559714317322,0.297052,-129.351818,25162050.0
-0.34505999088287354,-0.6344580054283142,0.333886,254.001221,25162100.0
-0.3569769859313965,-0.6342009902000427,0.36153,154.428123,25162150.0
-0.35957399010658264,-0.6357809901237488,0.366181,138.196053,25162200.0
-0.3618910014629364,-0.6341540217399597,0.372889,86.298721,25162250.0
-0.3561300039291382,-0.6358199715614319,0.358244,184.448605,25162300.0
-0.34576401114463806,-0.6369400024414062,0.333602,-75.258141,25162350.0
-0.35435599088668823,-0.6312999725341797,0.357885,-15.389084,25162400.0
-0.3355950117111206,-0.6351510286331177,0.311605,318.214966,25162450.0
-0.3589540123939514,-0.6354359984397888,0.365046,112.239399,25162500.0
-0.3580720126628876,-0.636335015296936,0.362273,11.931648,25162550.0
-0.3367449939250946,-0.637116014957428,0.312834,281.471085,25162600.0
-0.35843798518180847,-0.6356880068778992,0.36365,-13.600891,25162650.0
-0.34752199053764343,-0.6368979811668396,0.337658,-116.819702,25162700.0
-0.3274959921836853,-0.6374859809875488,0.291428,310.18161,25162750.0
-0.3527739942073822,-0.6341019868850708,0.351931,139.342915,25162800.0
-0.3581709861755371,-0.6373010277748108,0.361698,75.031174,25162850.0
-0.3470340073108673,-0.6366099715232849,0.336763,168.945084,25162900.0
-0.3543109893798828,-0.6347579956054688,0.354935,141.391388,25162950.0
-0.34447500109672546,-0.6357489824295044,0.331556,-153.166782,25163000.0
-0.34722900390625,-0.638401985168457,0.33583,132.96077,25163050.0
-0.32996100187301636,-0.6370159983634949,0.297384,255.737282,25163100.0
-0.35009101033210754,-0.6345779895782471,0.345372,123.236092,25163150.0
-0.3577510118484497,-0.6361579895019531,0.361684,50.615417,25163200.0
-0.33282899856567383,-0.6374499797821045,0.303644,226.933678,25163250.0
-0.35909101366996765,-0.6375349760055542,0.363608,-58.544861,25163300.0
-0.35708698630332947,-0.6381419897079468,0.358531,-89.000114,25163350.0
-0.31085601449012756,-0.6384739875793457,0.252822,341.931946,25163400.0
-0.34997498989105225,-0.6351550221443176,0.344647,106.613888,25163450.0
-0.35527700185775757,-0.6348389983177185,0.35709,53.94474,25163500.0
-0.32303500175476074,-0.6373180150985718,0.281339,239.603088,25163550.0
-0.35496199131011963,-0.6384360194206238,0.353442,34.58989,25163600.0
-0.359171986579895,-0.6377440094947815,0.36362,-113.847214,25163650.0
-0.3280850052833557,-0.6375290155410767,0.292745,203.182938,25163700.0
-0.3319390118122101,-0.6363210082054138,0.302391,191.575172,25163750.0
-0.3418140113353729,-0.6353520154953003,0.325746,120.412399,25163800.0
-0.3416160047054291,-0.6387190222740173,0.322794,86.011658,25163850.0
-0.3229770064353943,-0.6394209861755371,0.279862,228.081112,25163900.0
-0.3596549928188324,-0.6354259848594666,0.366663,-146.032921,25163950.0
-0.3538919985294342,-0.6359189748764038,0.353029,23.410965,25164000.0
-0.30201300978660583,-0.6381019949913025,0.232851,372.329025,25164050.0
-0.35034599900245667,-0.6391469836235046,0.342359,30.655424,25164100.0
-0.3484039902687073,-0.6391440033912659,0.337938,50.75296,25164150.0
-0.3084909915924072,-0.636555016040802,0.248517,262.00412,25164200.0
-0.35492798686027527,-0.6372950077056885,0.354286,-27.695099,25164250.0
